calls,minutes,messages,mb_used,is_ultra
105,711.1100000000001,21,24619.569999999996,1
78,485.97999999999996,28,22366.479999999985,0
66,387.06999999999994,96,18931.479999999996,0
85,490.6399999999999,22,26253.88999999999,0
91,582.01,55,16614.04,0
46,309.9099999999999,105,6444.870000000001,0
33,229.66000000000003,6,7659.1500000000015,0
30,236.38,0,11793.470000000001,1
97,605.1199999999998,183,35343.15,1
34,246.05999999999997,31,8448.760000000002,0
79,528.2,56,11925.480000000001,0
88,666.7700000000001,23,13301.360000000002,0
37,292.84,18,4080.59,0
84,590.3,20,25837.399999999994,0
19,128.66,12,2859.7,0
87,667.1800000000001,80,10683.749999999998,1
9,29.310000000000002,25,28155.399999999998,1
74,589.16,49,17279.269999999997,1
91,607.2100000000002,26,33044.84999999999,1
25,217.99000000000004,0,11310.87,0
99,664.2599999999999,10,20645.709999999995,0
89,673.0699999999999,21,14134.450000000003,0
70,443.01000000000005,9,13834.839999999998,0
99,755.4199999999997,42,16218.21,0
72,415.7800000000001,26,12494.210000000001,0
73,560.06,42,24364.87,0
9,28.560000000000002,4,2289.7000000000003,1
66,450.96999999999997,40,18845.970000000005,0
73,511.82000000000005,1,13779.450000000003,0
56,356.97,37,15261.10000000001,0
4,32.9,2,1619.61,1
59,388.80999999999995,27,19021.85999999999,1
81,535.3499999999999,48,17844.660000000003,0
90,738.5799999999999,8,22070.76,0
0,0,6,22428.000000000004,1
52,341.1200000000001,31,11099.630000000005,0
59,371.08000000000004,130,16645.77999999999,1
69,465.14000000000004,78,18234.300000000007,0
45,293.41999999999996,81,6674.709999999999,1
68,465.6600000000002,40,14477.3,0
67,469.57999999999976,63,7952.07,1
96,667.6700000000001,43,20902.550000000007,0
15,111.36999999999999,4,10856.890000000001,0
142,1035.9700000000003,42,31898.660000000003,1
37,211.52999999999994,11,14912.460000000003,0
64,465.08,0,22535.199999999993,0
58,467.6499999999999,0,19171.850000000002,0
40,300.0999999999999,35,0,1
15,102.68999999999998,0,2243.66,0
3,14.040000000000001,18,7715.280000000002,1
26,215.52000000000004,33,30545.020000000008,1
105,640.1499999999996,64,5438.98,1
74,518.0899999999999,22,20412.61999999999,0
65,387.84,0,17035.25,0
7,77.22000000000001,0,3310.0499999999997,1
65,467.46999999999997,27,12466.550000000003,0
79,593.0700000000002,59,21729.190000000002,0
67,447.55,36,13965.709999999997,0
91,548.1200000000001,34,19273.260000000017,0
45,256.44000000000005,48,18475.29,0
14,100.78999999999999,29,5185.200000000001,0
52,346.54999999999995,19,16459.109999999997,0
164,1132.9400000000007,16,5998.5,1
69,446.0099999999998,85,16833.57,0
25,201.37999999999997,0,13586.52,0
30,227.7,0,29555.11,1
76,528.42,24,15477.77,0
11,55.910000000000004,25,15217.060000000003,0
84,588.71,67,22456.399999999998,0
57,428.2300000000001,5,8857.38,1
58,365.90000000000003,15,22108.24,1
54,345.87,96,28936.53,1
47,350.9000000000001,19,13867.87,0
77,445.0000000000001,100,10518.280000000002,1
43,327.4,69,22164.520000000004,0
48,333.11,91,13643.08,0
42,247.59999999999997,50,15239.37,0
74,498.08999999999986,97,16471.480000000003,0
73,476.81,90,13738.120000000003,0
106,680.8800000000002,2,23760.259999999995,0
87,500.78000000000014,63,26115.189999999995,0
118,852.4200000000005,75,27207.81,1
95,721.24,36,23219.860000000004,1
102,742.6500000000003,58,16089.239999999998,1
51,293.64000000000004,42,18679.360000000004,1
95,602.58,88,14199.009999999998,1
10,67.99000000000001,4,2961.8600000000006,0
95,636.5199999999998,6,15190.740000000003,0
68,433.76000000000005,37,22221.629999999997,1
76,535.3000000000001,94,14139.12,0
88,642.31,170,44296.85999999997,1
59,409.21000000000004,31,19638.500000000004,0
50,370.48999999999995,35,21672.129999999997,0
41,310.21000000000004,16,14083.640000000007,0
89,612.17,38,25867.429999999986,0
66,430.35,24,19005.98,0
57,470.3,88,9346.000000000002,1
70,426.37,0,18780.23,0
0,0,17,12905.410000000002,1
156,1302.89,105,42320.88999999999,1
109,699.5,0,40736.649999999994,1
65,410.55999999999983,0,26756.070000000003,0
50,292.88,37,16415.93,0
18,92.38,0,4060.64,1
39,337.25,0,11700.030000000002,0
97,705.23,30,14103.81,0
78,531.2899999999998,20,9217.250000000002,0
28,202.90999999999994,37,7723.300000000003,0
43,300.39,69,17277.830000000005,0
3,8.940000000000001,135,27752.26,1
58,398.07,30,18080.320000000003,0
117,821.0100000000001,39,21225.14999999999,0
80,550.22,97,26865.250000000007,1
0,0,20,17491.66,0
23,135.99,23,19867.719999999994,0
22,139.54999999999998,104,13546.99,1
137,899.9000000000003,0,10289.260000000002,1
0,0,17,11050.62,0
21,147.36,10,16061.740000000002,0
48,334.49000000000007,19,17538.010000000002,0
99,624.84,0,26094.99999999999,0
128,869.0699999999998,0,21723.950000000004,1
80,583.3699999999998,58,20898.569999999996,1
80,581.2400000000002,60,20897.769999999997,1
127,816.0799999999999,1,13313.079999999998,1
56,382.17999999999995,12,21071.419999999995,0
100,763.1000000000003,32,24118.129999999997,0
5,23.54,55,18539.01,0
0,0,31,12633.889999999998,1
67,500.66999999999996,23,8799.480000000001,0
71,465.6199999999999,0,17901.45,0
61,460.6399999999998,68,13105.3,0
51,385.96999999999986,82,23806.660000000003,1
45,270.13999999999993,29,0,1
32,165.70000000000002,16,8223.87,0
93,672.0999999999998,29,36991.59,1
57,317.27000000000004,27,13716.000000000004,0
50,362.53000000000003,0,18476.210000000003,0
50,295.6,0,15829.84,0
68,515.7400000000001,4,25125.709999999995,1
61,353.2000000000001,17,14796.910000000002,0
41,338.52000000000004,56,11236.66,0
25,148.64999999999998,38,15167.81,0
55,380.93000000000006,61,8061.070000000002,0
82,505.08,1,12437.56,0
88,695.9799999999998,105,15607.25,0
60,351.4400000000001,85,21943.859999999993,0
106,687.91,29,16631.86,0
45,358.4499999999999,55,12715.68,0
82,629.14,29,15475.249999999998,0
80,590.22,0,30670.999999999996,1
67,499.2899999999999,10,23124.480000000007,0
46,320.97999999999996,70,9817.63,1
66,411.1599999999999,22,23415.039999999997,1
74,508.53,27,13752.199999999999,1
123,967.9299999999998,0,14194.090000000002,1
45,336.32999999999987,34,12583.96,0
35,213.86999999999992,15,20097.61,0
12,82.05000000000001,0,528.5,0
108,772.0800000000005,91,14948.4,0
81,564.0399999999998,0,24341.069999999996,0
83,566.7799999999999,66,22497.520000000004,1
18,100.2,13,17109.97000000001,0
50,377.5800000000001,12,25212.379999999994,0
92,603.33,29,16178.640000000001,0
66,522.0699999999999,13,21978.089999999997,0
66,422.9099999999998,25,14739.8,0
29,192.59,91,14062.8,0
65,444.09999999999997,80,8969.500000000002,1
57,368.96000000000004,0,16890.109999999997,0
42,285.25,34,11348.420000000002,0
47,266.14000000000004,82,25562.28,0
12,70.63,16,5109.110000000001,0
49,302.43000000000006,38,20974.219999999994,0
87,644.1300000000001,80,16562.989999999998,0
31,213.56999999999994,47,31112.78999999999,1
39,340.01000000000005,64,16378.280000000002,0
92,649.9200000000001,0,17802.74,0
77,558.3100000000001,0,11467.55,0
110,793.0099999999995,61,28611.909999999996,1
63,382.32000000000005,42,18134.870000000003,0
41,333.4100000000001,46,15613.810000000005,0
60,431.56000000000006,26,14751.259999999998,0
82,488.33000000000004,20,19438.460000000003,1
30,233.27000000000004,61,23605.500000000004,1
40,292.20000000000005,16,10411.439999999999,0
123,896.24,141,30417.270000000004,1
70,539.8099999999997,50,10467.39,0
34,228.07,24,28652.05999999999,1
103,711.9400000000002,42,16667.97,0
43,283.76,40,3694.87,1
16,100.87,8,8622.56,0
64,468.21000000000004,16,14669.87,0
81,565.14,65,14069.769999999999,0
39,238.80999999999997,60,16367.64,0
41,302.61,20,15925.369999999997,0
54,372.12,0,26141.280000000002,0
61,380.56000000000006,26,13684.880000000001,0
78,530.57,98,13666.810000000001,0
92,703.3499999999998,81,29652.089999999993,1
32,191.51000000000005,23,7154.59,0
65,484.5799999999999,45,18527.340000000004,0
69,478.93000000000006,19,16928.01,0
25,154.46,0,8643.289999999999,0
58,402.0999999999999,0,22313.53,0
78,468.28999999999996,0,18888.71,0
74,500.44999999999993,15,21497.37,0
48,359.7100000000001,127,13830.490000000003,0
35,219.89000000000004,40,13664.23,0
54,395.74999999999994,0,29017.78,1
36,206.01,1,14830.669999999998,0
63,438.1900000000001,6,7104.4,0
59,381.49,47,17272.810000000005,0
106,836.27,43,18050.799999999996,0
71,511.4000000000002,41,16189.04,0
42,277.24999999999994,49,15483.110000000002,0
2,9.899999999999999,3,738.13,0
78,500.76000000000005,72,8308.170000000002,0
130,935.2300000000001,28,14302.069999999998,1
78,553.56,0,14544.55,0
91,610.3100000000002,46,23953.47999999999,0
44,250.07,37,0,1
62,400.64,0,17187.889999999996,0
33,238.51999999999995,73,17759.940000000002,0
32,239.09,3,16324.070000000003,0
45,329.3300000000001,82,18377.13000000001,0
76,523.34,0,16082.38,0
74,561.6399999999998,27,23297.81999999999,0
74,468.5300000000001,44,17735.839999999997,0
1,0.1,31,10025.34,1
39,278.79,21,11430.520000000004,0
71,448.09000000000003,29,11986.31,0
22,120.09,16,9039.57,0
13,60.13,22,29289.670000000002,1
66,456.1699999999998,52,7016.490000000002,0
42,249.76999999999992,6,24433.179999999993,0
79,592.4,92,19012.44,0
80,454.0699999999999,49,15872.880000000001,0
69,475.54,64,12479.220000000001,0
34,244.70999999999998,7,10529.97,0
11,77.03999999999999,54,31921.989999999994,1
57,341.45000000000005,73,14702.490000000002,1
101,768.7599999999998,63,19956.840000000004,0
122,783.6899999999999,0,17135.399999999994,1
11,71.53,6,3170.8300000000004,0
49,400.5499999999999,73,13615.570000000002,1
17,91.03,13,2614.07,1
73,484.81,3,16835.989999999998,0
104,738.5999999999997,0,15234.68,0
106,838.1699999999997,101,9124.650000000001,1
63,409.34999999999985,0,4300.48,1
70,494.3200000000001,30,14643.11,0
46,372.17999999999995,0,27304.109999999997,0
46,360.78,12,12706.94,1
28,198.84,23,20721.230000000007,0
95,597.9100000000001,13,13905.340000000002,0
115,795.3900000000002,94,11356.899999999998,1
33,208.47999999999996,10,13888.330000000004,0
63,435.9799999999998,32,18295.22,0
81,509.52000000000004,40,27210.40000000001,1
36,294.9599999999999,0,12559.44,1
71,507.91999999999996,111,20520.399999999994,0
0,0,0,530.78,1
52,337.1699999999999,11,13400.400000000001,0
121,797.7899999999998,0,25789.679999999997,1
11,105.48,4,5157.330000000001,0
64,513.5699999999999,21,16861.470000000005,0
99,678.61,171,34297.22000000001,1
66,460.3299999999999,0,15402.880000000001,0
36,199.98000000000005,35,28395.819999999996,1
55,388.1000000000001,0,6195.540000000001,1
83,509.32,69,19355.78999999999,0
46,336.75999999999993,49,10710.720000000001,0
74,546.4799999999999,43,15891.210000000005,0
89,627.3199999999998,88,16627.19,0
93,727.11,11,17723.74,0
55,381.10999999999996,16,17962.590000000004,0
65,432.75000000000006,29,15141.039999999999,0
85,537.57,0,9632.360000000002,0
40,286.57,17,17918.749999999996,0
111,782.5000000000001,51,38798.13000000001,1
168,1184.9299999999994,42,26096.66,1
89,548.4299999999998,6,25307.07,1
64,433.68,87,18832.670000000002,0
51,325.48,52,17477.229999999996,0
41,259.52,49,16506.93,0
31,211.06000000000003,0,13863.77,0
47,324.43,62,11778.949999999999,0
56,385.67999999999995,28,18148.98000000001,0
66,452.0600000000001,4,18152.079999999994,0
48,293.05999999999995,0,8139.8,1
31,219.84,8,9502.520000000002,0
46,274.28000000000003,10,14804.38,0
48,324.37000000000006,51,12445.61,0
81,545.28,54,16982.710000000003,0
64,467.46000000000004,20,15527.23,0
6,32.489999999999995,12,1444.15,1
55,410.6499999999999,27,11997.46,0
69,439.3899999999998,82,19315.859999999997,1
110,868.2600000000001,89,37383.200000000004,1
23,130.53,15,6939.990000000001,0
69,410.4999999999999,36,18790.189999999988,0
41,276.9699999999999,1,8228.280000000002,0
65,476.09,36,13129.920000000004,0
78,503.55000000000007,57,15258.509999999998,0
93,649.5299999999997,10,17590.85000000001,0
84,622.5999999999998,32,16318.74,0
44,265.53,97,22786.77999999999,0
85,580.8,78,13158.94,0
69,488.4,36,14165.050000000005,0
64,431.7900000000001,14,14675.420000000004,0
86,639.94,34,16810.399999999998,0
80,605.9299999999998,86,21107.110000000008,0
82,592.7700000000001,0,17140.989999999998,1
26,200.08999999999995,102,27432.250000000007,1
43,245.32,143,20954.480000000003,1
70,430.1600000000001,33,18828.47,0
42,278.62999999999994,46,15785.780000000002,0
84,641.8700000000001,41,30633.32,1
113,771.9499999999998,14,15571.170000000002,1
79,505.50000000000006,105,12406,0
71,506.27000000000015,98,19864.419999999995,0
87,580.77,28,21995.820000000003,1
37,220.92,25,21376.219999999998,0
100,594.7900000000001,23,21323.070000000003,1
72,447.4,105,27873.880000000016,0
50,393.33,14,6557.41,0
35,307.99999999999994,47,11261.119999999997,0
73,430.76,84,26117.91999999999,0
79,537.1,25,21223.369999999995,0
83,621.6600000000002,31,14950.81,0
58,401.48999999999995,71,28074.34000000001,1
114,731.7599999999996,10,25311.22000000001,0
48,344.8700000000001,71,15243.85,0
43,305.21,10,26607.42,0
19,165.05,0,9607.850000000002,0
96,661.89,17,4691.69,1
63,422.89000000000004,0,9697.050000000001,0
74,540.6600000000001,18,12415.100000000002,0
87,609.2099999999999,77,18405.39,0
12,53.14,28,11795.890000000001,0
95,646.21,0,9432.93,1
35,259.1,4,14857.570000000005,0
78,514.3699999999998,42,16543.090000000004,1
46,329.6100000000001,42,13249.139999999996,0
72,357.16,34,20734.739999999998,0
57,363.42,23,16282.290000000003,0
88,669.1699999999998,18,17425.05,0
47,232.6,72,20994.96,0
88,598.92,3,17715.02000000001,0
44,322.90000000000003,48,20125.980000000003,0
70,557.8299999999999,50,15748.87,0
89,660.72,68,11711.54,0
22,151.00000000000003,51,30466.840000000007,1
104,702.47,0,23611.319999999996,0
0,0,55,10858.9,1
56,419.4200000000001,59,5177.619999999999,1
19,163.10000000000002,10,17999.500000000007,0
53,390.39000000000004,85,30550.29999999999,1
86,658.6600000000001,47,14153.1,0
59,412.80999999999995,16,14105.03,0
76,586.5100000000001,54,14345.740000000005,0
17,92.39000000000001,2,4299.250000000001,0
164,1016.9800000000002,71,17787.52,1
122,910.98,20,35124.9,1
25,190.36,0,3275.6099999999997,0
97,634.4399999999998,70,13974.060000000003,0
64,462.3200000000001,90,31239.77999999998,0
80,566.0899999999999,6,29480.520000000008,1
